year,cp,name,population
2018,44001, Ababuj,76
2018,44002, Abejuela,49
2018,44003, Aguatón,18
2018,44004, Aguaviva,522
2018,44005, Aguilar del Alfambra,63
2018,44006, Alacón,264
2018,44007, Alba,178
2018,44008, Albalate del Arzobispo,2004
2018,44009, Albarracín,1016
2018,44010, Albentosa,257
2018,44011, Alcaine,63
2018,44012, Alcalá de la Selva,347
2018,44013, Alcañiz,15939
2018,44014, Alcorisa,3276
2018,44016, Alfambra,531
2018,44017, Aliaga,358
2018,44018, Almohaja,16
2018,44019, Alobras,62
2018,44020, Alpeñés,22
2018,44021, Allepuz,126
2018,44022, Alloza,582
2018,44023, Allueva,29
2018,44024, Anadón,27
2018,44025, Andorra,7633
2018,44026, Arcos de las Salinas,105
2018,44027, Arens de Lledó,206
2018,44028, Argente,198
2018,44029, Ariño,708
2018,44031, Azaila,94
2018,44032, Bádenas,20
2018,44033, Báguena,311
2018,44034, Bañón,153
2018,44035, Barrachina,118
2018,44036, Bea,31
2018,44037, Beceite,541
2018,44038, Belmonte de San José,113
2018,44039, Bello,225
2018,44040, Berge,244
2018,44041, Bezas,70
2018,44042, Blancas,125
2018,44043, Blesa,95
2018,44044, Bordón,106
2018,44045, Bronchales,443
2018,44046, Bueña,63
2018,44047, Burbáguena,243
2018,44048, Cabra de Mora,55
2018,44049, Calaceite,1011
2018,44050, Calamocha,4319
2018,44051, Calanda,3708
2018,44052, Calomarde,74
2018,44053, Camañas,124
2018,44054, Camarena de la Sierra,113
2018,44055, Camarillas,86
2018,44056, Caminreal,619
2018,44059, Cantavieja,714
2018,44060, Cañada de Benatanduz,39
2018,44061, La Cañada de Verich,87
2018,44062, Cañada Vellida,35
2018,44063, Cañizar del Olivar,98
2018,44064, Cascante del Río,71
2018,44065, Castejón de Tornos,62
2018,44066, Castel de Cabra,104
2018,44067, Castelnou,160
2018,44068, Castelserás,831
2018,44070, El Castellar,52
2018,44071, Castellote,676
2018,44074, Cedrillas,630
2018,44075, Celadas,396
2018,44076, Cella,2606
2018,44077, La Cerollera,100
2018,44080, La Codoñera,344
2018,44082, Corbalán,109
2018,44084, Cortes de Aragón,61
2018,44085, Cosa,52
2018,44086, Cretas,571
2018,44087, Crivillén,68
2018,44088, La Cuba,41
2018,44089, Cubla,54
2018,44090, Cucalón,80
2018,44092, Cuervo El,86
2018,44093, Cuevas de Almudén,122
2018,44094, Cuevas Labradas,131
2018,44096, Ejulve,180
2018,44097, Escorihuela,139
2018,44099, Escucha,885
2018,44100, Estercuel,210
2018,44101, Ferreruela de Huerva,63
2018,44102, Fonfría,28
2018,44103, Formiche Alto,151
2018,44105, Fórnoles,75
2018,44106, Fortanete,205
2018,44107, Foz-Calanda,238
2018,44108, La Fresneda,443
2018,44109, Frías de Albarracín,116
2018,44110, Fuenferrada,42
2018,44111, Fuentes Calientes,101
2018,44112, Fuentes Claras,461
2018,44113, Fuentes de Rubielos,114
2018,44114, Fuentespalda,286
2018,44115, Galve,161
2018,44116, Gargallo,89
2018,44117, Gea de Albarracín,376
2018,44118, Ginebrosa La,200
2018,44119, Griegos,143
2018,44120, Guadalaviar,242
2018,44121, Gúdar,72
2018,44122, Híjar,1709
2018,44123, Hinojosa de Jarque,119
2018,44124, La Hoz de la Vieja,85
2018,44125, Huesa del Común,67
2018,44126, La Iglesuela del Cid,414
2018,44127, Jabaloyas,65
2018,44128, Jarque de la Val,70
2018,44129, Jatiel,40
2018,44130, Jorcas,34
2018,44131, Josa,34
2018,44132, Lagueruela,78
2018,44133, Lanzuela,24
2018,44135, Libros,101
2018,44136, Lidón,55
2018,44137, Linares de Mora,249
2018,44138, Loscos,129
2018,44141, Lledó,172
2018,44142, Maicas,27
2018,44143, Manzanera,519
2018,44144, Martín del Río,417
2018,44145, Mas de las Matas,1272
2018,44146, La Mata de los Olmos,265
2018,44147, Mazaleón,539
2018,44148, Mezquita de Jarque,98
2018,44149, Mirambel,116
2018,44150, Miravete de la Sierra,35
2018,44151, Molinos,243
2018,44152, Monforte de Moyuela,65
2018,44153, Monreal del Campo,2433
2018,44154, Monroyo,340
2018,44155, Montalbán,1243
2018,44156, Monteagudo del Castillo,50
2018,44157, Monterde de Albarracín,63
2018,44158, Mora de Rubielos,1541
2018,44159, Moscardón,55
2018,44160, Mosqueruela,551
2018,44161, Muniesa,599
2018,44163, Noguera de Albarracín,133
2018,44164, Nogueras,25
2018,44165, Nogueruelas,217
2018,44167, Obón,45
2018,44168, Odón,205
2018,44169, Ojos Negros,377
2018,44171, Olba,226
2018,44172, Oliete,364
2018,44173, Olmos Los,122
2018,44174, Orihuela del Tremedal,487
2018,44175, Orrios,126
2018,44176, Palomar de Arroyos,169
2018,44177, Pancrudo,110
2018,44178, Las Parras de Castellote,53
2018,44179, Peñarroya de Tastavins,439
2018,44180, Peracense,76
2018,44181, Peralejos,88
2018,44182, Perales del Alfambra,221
2018,44183, Pitarque,79
2018,44184, Plou,43
2018,44185, Pobo El,114
2018,44187, La Portellada,243
2018,44189, Pozondón,48
2018,44190, Pozuel del Campo,68
2018,44191, La Puebla de Híjar,908
2018,44192, La Puebla de Valverde,453
2018,44193, Puertomingalvo,112
2018,44194, Ráfales,143
2018,44195, Rillo,93
2018,44196, Riodeva,144
2018,44197, Ródenas,61
2018,44198, Royuela,206
2018,44199, Rubiales,50
2018,44200, Rubielos de la Cérida,38
2018,44201, Rubielos de Mora,627
2018,44203, Salcedillo,17
2018,44204, Saldón,26
2018,44205, Samper de Calanda,783
2018,44206, San Agustín,125
2018,44207, San Martín del Río,148
2018,44208, Santa Cruz de Nogueras,37
2018,44209, Santa Eulalia,1037
2018,44210, Sarrión,1133
2018,44211, Segura de los Baños,39
2018,44212, Seno,39
2018,44213, Singra,80
2018,44215, Terriente,183
2018,44216, Teruel,35691
2018,44217, Toril y Masegoso,30
2018,44218, Tormón,31
2018,44219, Tornos,213
2018,44220, Torralba de los Sisones,156
2018,44221, Torrecilla de Alcañiz,423
2018,44222, Torrecilla del Rebollar,127
2018,44223, Torre de Arcas,89
2018,44224, Torre de las Arcas,28
2018,44225, Torre del Compte,132
2018,44226, Torrelacárcel,154
2018,44227, Torre los Negros,88
2018,44228, Torremocha de Jiloca,107
2018,44229, Torres de Albarracín,183
2018,44230, Torrevelilla,189
2018,44231, Torrijas,38
2018,44232, Torrijo del Campo,447
2018,44234, Tramacastiel,64
2018,44235, Tramacastilla,106
2018,44236, Tronchón,65
2018,44237, Urrea de Gaén,436
2018,44238, Utrillas,2970
2018,44239, Valacloche,21
2018,44240, Valbona,174
2018,44241, Valdealgorfa,622
2018,44243, Valdecuenca,35
2018,44244, Valdelinares,87
2018,44245, Valdeltormo,279
2018,44246, Valderrobres,2388
2018,44247, Valjunquera,325
2018,44249, El Vallecillo,48
2018,44250, Veguillas de la Sierra,20
2018,44251, Villafranca del Campo,297
2018,44252, Villahermosa del Campo,94
2018,44256, Villanueva del Rebollar de la Sierra,47
2018,44257, Villar del Cobo,164
2018,44258, Villar del Salz,60
2018,44260, Villarluengo,177
2018,44261, Villarquemado,862
2018,44262, Villarroya de los Pinares,160
2018,44263, Villastar,494
2018,44264, Villel,327
2018,44265, Vinaceite,249
2018,44266, Visiedo,125
2018,44267, Vivel del Río Martín,79
2018,44268, La Zoma,16
